Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,lat,lng,Spring_tavg,Spring_tmin,Spring_tmax,Spring_prcp,Spring_tsun,Summer_tavg,Summer_tmin,Summer_tmax,Summer_prcp,Summer_tsun,Fall_tavg,Fall_tmin,Fall_tmax,Fall_prcp,Fall_tsun
Franciacorta Brut Rosé 2015,Italy,Franciacorta,Ferghettina,3.9,127,40.1,2015,45.5891866,10.076411,12.549623171488443,6.2165234088897705,17.752312024434406,2.3824730714162192,37731.256510416664,20.48901112874349,15.937705993652344,24.391864776611328,5.541613022486369,41559.5859375,14.558106104532877,11.238978703816732,17.71426550547282,4.3168816566467285,27342.799479166668
Comtesse Marie de France Brut Millésime Champagne Grand Cru 'Bouzy' 2006,France,Champagne Grand Cru 'Bouzy',Paul Bara,4.4,127,77.93,2006,49.07978,4.14772,10.167516867319742,5.8618316650390625,14.33697477976481,1.623799244562785,32979.952473958336,18.55962308247884,13.75206470489502,22.986329396565754,1.9474193255106609,40332.694010416664,12.570577621459961,9.235487620035807,16.3167781829834,1.4418996175130208,23292.758138020832
N.P.U Brut Champagne (Nec Plus Ultra) 2003,France,Champagne,Bruno Paillard,4.5,128,145.73,2003,45.831944,-0.906667,12.209264437357584,8.046413739522299,16.41700553894043,1.6156630516052246,34763.861979166664,19.023661295572918,14.841592788696289,23.266897837320965,1.7455555200576782,39733.200520833336,14.424907684326172,11.011253039042154,18.170409838358562,2.48046604792277,29174.854166666668
Brut Champagne 2010,France,Champagne,Dom Pérignon,4.6,131,167.48,2010,45.831944,-0.906667,12.074941635131836,7.806844075520833,16.408045132954914,2.0511110424995422,34975.248046875,20.155040105183918,15.296144803365072,24.872615178426106,1.1441935499509175,44704.118489583336,15.148966789245605,11.47757879892985,19.23481814066569,2.338673770427704,28294.977864583332
Cuvée Vaux Brut 2015,Germany,Rheingau,Schloss Vaux,3.8,135,11.62,2015,50.1339394,8.0701591,10.091949621836344,5.41437292098999,14.499444007873535,1.4270968238512676,33724.2265625,16.940768877665203,12.529426256815592,21.080734888712566,3.438924769560496,41264.494791666664,10.79726235071818,7.717132409413655,13.948171615600586,1.769856611887614,17349.6552734375
Petit Albet Clàssic Penedès Brut 2017,Spain,Penedès,Albet i Noya,3.7,135,11.95,2017,41.3463825,1.6995213,12.787402153015137,8.846198876698812,16.80171839396159,1.4764157732327778,38812.192708333336,22.462533950805664,18.3767188390096,26.353152592976887,0.5548028846581777,47632.3046875,16.7331698735555,13.75894037882487,20.081091562906902,2.524444341659546,31890.748046875
Blanc de Noir 2018,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.9,135,12.69,2018,53.8156324,13.3702287,8.603902498881022,4.667211532592773,12.595884323120117,2.043691714604696,29281.971354166668,17.093416849772137,13.099612553914389,20.820940017700195,3.4780287742614746,35120.286458333336,10.350857416788736,7.967193444569905,12.828842004140219,2.396738290786743,18121.300455729168
Grande Sendrée Champagne Brut 2009,France,Champagne,Drappier,4.3,136,61.55,2009,45.831944,-0.906667,11.752159118652344,7.7987434069315595,15.491091092427572,2.803046623865763,32139.9609375,18.752808888753254,14.311879475911459,22.954030354817707,1.5346953868865967,44525.17578125,12.856937090555826,9.491808096567791,16.382901827494305,2.0071685314178467,25658.888346354168
Cuvée ∝ (Alpha) Champagne 2006,France,Champagne,Jacquart,4.3,137,126.32,2006,45.831944,-0.906667,12.190465927124023,7.750141620635986,16.641969680786133,1.3188889026641846,37650.3046875,21.4609800974528,16.42585817972819,26.4530086517334,0.5212545096874237,45406.325520833336,14.702623049418131,10.838797251383463,19.108026186625164,1.5908601880073547,29617.76953125
Prosecco Millesimato Dry 2018,Italy,Prosecco,Corte Giara,3.6,137,11.6,2018,45.7083528,13.733628,12.644267082214355,8.65970754623413,16.688740094502766,2.6515414317448935,37001.071614583336,22.554951985677082,18.349796930948894,26.81780751546224,2.8577061891555786,45696.919270833336,12.619010925292969,9.73655335108439,16.045657793680828,7.867670297622681,25770.962890625
Leonia Brut Millesimato Pomino 2014,Italy,Pomino,Castello Pomino,3.8,137,31.38,2014,43.8151012,11.5506357,9.94768238067627,5.483885288238525,14.346627235412598,4.695125420888265,32273.559895833332,20.306044896443684,14.883007367451986,25.370606740315754,1.496236522992452,46476.71875,13.1749587059021,9.618490854899088,16.91926161448161,3.806128899256388,26551.387369791668
Belle Epoque Rosé Brut Champagne 2002,France,Champagne,Perrier-Jouët,4.6,138,259.95,2002,45.831944,-0.906667,12.328838348388672,8.666001478830973,15.797381401062012,2.84100349744161,32736.319661458332,19.967864354451496,15.24675432840983,24.529460271199543,1.5459498564402263,42964.69921875,13.646926085154215,9.845786253611246,17.60385131835938,1.3131900032361348,28388.280598958332
Cuvée dei Frati Brut 2019,Italy,Lombardia,Cà dei Frati,3.9,141,18.9,2019,45.5703694,9.7732524,13.101466178894043,9.069854418436686,17.179998715718586,6.160752773284912,30349.162760416668,23.574634552001953,19.06306266784668,27.94607416788737,3.882150411605835,43969.44921875,15.278255144755045,11.847095330556234,19.08327802022298,4.173261642456055,26624.625651041668
Perlé Nero Riserva 2010,Italy,Trento,Ferrari,4.1,143,69.95,2010,46.1029536,11.1297425,10.129679838816324,6.124894380569458,13.725808143615723,4.4746954043706255,36036.968098958336,18.443268458048504,14.473962465922037,21.980719248453777,4.127849260965983,44094.209635416664,10.386131286621094,6.996310393015544,13.788496653238932,3.918566346168518,29028.171223958332
Assemblage Brut Champagne 2009,France,Champagne,Bruno Paillard,4.4,144,75.0,2009,45.831944,-0.906667,11.752159118652344,7.7987434069315595,15.491091092427572,2.803046623865763,32139.9609375,18.752808888753254,14.311879475911459,22.954030354817707,1.5346953868865967,44525.17578125,12.856937090555826,9.491808096567791,16.382901827494305,2.0071685314178467,25658.888346354168
Vértice Millesimé 2010,Portugal,Douro,Caves Transmontanas,4.0,145,19.5,2010,41.135684,-7.1166743,15.17933432261149,9.037600040435791,21.47846031188965,0.6322222252686819,39674.686197916664,24.393456141153973,17.887564341227215,31.115360895792644,0.39659496148427326,45295.98828125,17.97460397084554,13.336722373962402,22.965646743774414,2.3201075618465743,29943.848958333332
Clos Saint-Hilaire Brut Champagne 1999,France,Champagne,Billecart-Salmon,4.5,146,336.31,1999,45.831944,-0.906667,12.32757568359375,8.387256304423014,16.246646881103516,2.3236199418703714,36142.337890625,19.447612126668293,14.667399406433105,24.1209659576416,0.7174910604953766,43128.85546875,12.820738474527994,9.694675922393799,16.276413917541504,2.652293841044108,26806.733723958332
Spätburgunder Brut Rosé 2016,Germany,Pfalz,Reichsrat von Buhl,3.9,151,18.9,2016,53.8156324,13.3702287,8.277437210083008,3.960901419321696,12.330579121907553,1.4794982274373372,34137.586588541664,17.917921384175617,13.173858324686686,22.203176498413086,1.8152329921722412,41436.838541666664,9.976432959238688,7.182998180389404,12.940203030904135,2.2197850147883096,20185.453776041668
Kaapse Vonkel Brut 2017,South Africa,Western Cape,Simonsig,3.6,154,12.5,2017,-33.546977,20.72753,17.306025822957356,11.24536164601644,24.58487892150879,0.5491756399472555,33984.764322916664,11.338987668355307,5.439286549886067,18.013301213582356,0.6060573160648346,29458.7109375,15.990160942077637,9.520630359649658,23.828336715698242,0.3278853048880895,40571.161458333336
Moncucco Moscato d'Asti 2018,Italy,Moscato d'Asti,Fontanafredda,4.3,154,14.6,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
Prosecco Conegliano Valdobbiadene Superiore Brut 2017,Italy,Conegliano-Valdobbiadene Prosecco,Cecilia Beretta,3.9,158,13.57,2017,45.9018627,12.0015464,10.656731446584066,5.346030235290527,15.11681874593099,4.837921063105266,34792.296223958336,20.31125322977702,14.884739557902018,24.584291458129883,5.193763494491577,44620.0234375,12.208286921183268,8.122087955474854,16.123682657877605,3.469534158706665,26647.901692708332
Tresor Brut 2016,France,Saumur,Bouvet-Ladubay,3.6,158,15.4,2016,47.2541743,-0.0661854,11.747862180074057,7.29559342066447,16.105180422465008,1.52738356590271,30425.076822916668,20.318867365519207,15.275897979736328,25.285072962443035,1.6638710300127666,39386.658854166664,13.373215039571127,9.88043212890625,17.01245657602946,1.4468459685643513,25003.22265625
Alta Langa Contessa Rosa Rosé 2012,Italy,Alta Langa,Fontanafredda,3.8,159,29.05,2012,44.4243895,8.202921,11.107943058013916,6.4864998658498125,15.557538350423178,3.917311708132426,39532.369140625,19.15612030029297,15.26001262664795,23.08098030090332,3.434838871161143,45302.299479166664,12.357865969340006,8.989331404368082,16.270030339558918,5.285017569859822,31241.376302083332
Les Nogers Blanc de Blancs Extra Brut Champagne Premier Cru 2012,France,Champagne Premier Cru,Dhondt-Grellet,4.3,160,79.0,2012,45.621911,-0.2826,14.157804489135742,9.029905001322428,19.28304163614909,0.8356272081534067,38405.735677083336,19.314550399780273,14.538381576538086,23.97313181559245,1.7974910736083984,41130.674479166664,15.690938631693522,11.887574831644693,20.072468121846516,1.3034050067265828,29085.374348958332
'61 Franciacorta Nature 2012,Italy,Franciacorta,Berlucchi,4.0,163,29.9,2012,45.5891866,10.076411,12.835099697113037,6.733100255330403,17.817043940226238,1.7501074473063152,39282.75390625,21.043307622273762,16.277114550272625,25.13256327311198,3.6343370278676352,45057.048177083336,13.74848747253418,9.997132778167725,17.456218719482422,3.321828047434489,30677.858072916668
Prosecco Superiore di Conegliano Valdobbiadene Millesimato Brut 2018,Italy,Conegliano-Valdobbiadene Prosecco,Canella,3.9,165,13.97,2018,45.9018627,12.0015464,12.269088745117188,7.218689759572347,17.116933822631836,3.0276703039805093,35785.313802083336,21.97512944539388,16.73254330952962,26.68279457092285,3.5136199792226157,44404.126302083336,11.246852397918701,6.99159296353658,15.748833656311035,4.792329967021942,25537.199869791668
Vintage Brut Champagne 2012,France,Champagne,Piper-Heidsieck,4.2,166,53.3,2012,45.831944,-0.906667,14.226979891459147,9.21580425898234,19.2163241704305,0.6416845818360647,39372.106119791664,19.29712168375651,14.848707516988119,23.680267333984375,1.7554123004277546,42400.75,15.879158973693846,12.244102160135904,20.07931645711263,1.0970967411994934,28894.052734375
Cava Stars Brut Nature 2016,Spain,Cava,Castillo Perelada,3.7,166,12.59,2016,42.3165817,1.6111497,9.434209982554117,3.6105107640226684,14.625044822692871,1.4291398127873738,40312.766927083336,19.000328699747723,13.529328028361002,23.578898747762043,2.4851613442103067,44754.208333333336,10.023467222849527,5.23441747824351,14.77918529510498,2.4077419439951577,31233.835286458332
Jaume Codorníu Gran Reserva Cava 2013,Spain,Cava,Codorníu,4.1,166,44.99,2013,42.3165817,1.6111497,7.911156972249349,1.814919352531433,12.955206553141275,2.4665950536727905,40274.884114583336,19.047656377156574,13.574830055236816,23.65884526570638,1.490788499514262,45826.4921875,10.212705294291178,5.4731452862421675,14.587159474690756,2.628888964653015,30558.363932291668
Bolla Ciao Alta Langa Brut 2013,Italy,Alta Langa,Fontanafredda,3.7,169,21.53,2013,44.4243895,8.202921,10.350813547770182,6.297180970509847,14.389780044555664,4.256594896316528,37568.841145833336,20.401173909505207,16.50171438852946,24.35427729288737,1.5595699548721313,46512.553385416664,11.849807580312094,8.979330857594809,15.12171459197998,6.140537579854329,27350.404296875
Special Club Grands Terroirs de Chardonnay Champagne 2010,France,Champagne,Pierre Gimonnet & Fils,4.2,171,52.0,2010,45.831944,-0.906667,12.074941635131836,7.806844075520833,16.408045132954914,2.0511110424995422,34975.248046875,20.155040105183918,15.296144803365072,24.872615178426106,1.1441935499509175,44704.118489583336,15.148966789245605,11.47757879892985,19.23481814066569,2.338673770427704,28294.977864583332
Kaapse Vonkel Brut Rosé 2018,South Africa,Stellenbosch,Simonsig,3.7,178,12.57,2018,-33.934444,18.869167,18.55008538564046,13.323729515075684,25.585395177205402,0.3489964008331299,34884.748046875,11.817153930664062,7.136327743530273,17.1436030069987,1.8708603382110596,28644.14453125,15.883392016092936,10.516579310099283,21.98568344116211,0.9923297762870789,38180.127604166664
Rare Brut Champagne (Millesimé) 2006,France,Champagne,Piper-Heidsieck,4.4,178,144.05,2006,45.831944,-0.906667,12.190465927124023,7.750141620635986,16.641969680786133,1.3188889026641846,37650.3046875,21.4609800974528,16.42585817972819,26.4530086517334,0.5212545096874237,45406.325520833336,14.702623049418131,10.838797251383463,19.108026186625164,1.5908601880073547,29617.76953125
N.P.U Brut Champagne (Nec Plus Ultra) 2002,France,Champagne,Bruno Paillard,4.6,181,174.97,2002,45.831944,-0.906667,12.328838348388672,8.666001478830973,15.797381401062012,2.84100349744161,32736.319661458332,19.967864354451496,15.24675432840983,24.529460271199543,1.5459498564402263,42964.69921875,13.646926085154215,9.845786253611246,17.60385131835938,1.3131900032361348,28388.280598958332
James Bond 007 Brut Champagne 2011,France,Champagne,Bollinger,4.5,182,167.66,2011,45.831944,-0.906667,11.418988227844238,7.148600021998088,15.755679448445639,1.4872042338053386,37523.614583333336,20.006350835164387,15.382399241129557,24.535428365071613,1.200824320316315,43068.02734375,13.458086967468262,9.70978307723999,17.433868726094563,2.1889605720837912,27233.801432291668
Blanc de Blancs Brut Champagne Grand Cru 2006,France,Champagne Grand Cru,Bonnaire,4.0,183,42.79,2006,48.78972,2.584345,10.36230500539144,6.092202345530192,14.42449696858724,1.6682079235712688,32126.362630208332,18.773698806762695,14.028725624084473,23.28179105122884,1.5608960787455242,39568.903645833336,12.847251574198404,9.354066133499146,16.61492697397868,1.2447311878204346,23427.846354166668
Brut Reserve 2014,United Kingdom,Kent,Gusbourne,4.1,185,53.51,2014,51.2070748,0.7210362,6.830848375956218,3.7080305417378745,9.887259801228842,1.8640501896540325,32094.807291666668,16.607706387837727,12.821883201599121,20.360628128051758,1.132939080397288,40965.32421875,11.217827320098877,8.285019715627035,14.14770762125651,2.392473061879476,21968.072916666668
Vittorio Moretti 2006,Italy,Franciacorta,Bellavista,4.3,186,114.17,2006,45.5891866,10.076411,11.182241598765055,5.349390546480815,16.080089886983234,2.2326523860295615,36888.98828125,21.06360117594401,15.908028920491537,25.435646057128906,3.4700359106063843,44707.958333333336,12.738454341888428,9.73795715967814,15.613764127095541,3.6143012046813965,26159.229166666668
Vittorio Moretti 2011,Italy,Franciacorta,Bellavista,4.3,187,89.0,2011,45.5891866,10.076411,10.631801764170328,5.086110909779866,15.063064575195312,3.8732974529266357,34916.823567708336,21.329932530721027,16.5613800684611,25.22784996032715,4.028136253356934,44103.690104166664,12.218379179636637,8.959104220072428,15.169730504353842,6.203907012939453,24969.66796875
Cava Tresor Reserva Brut 2014,Spain,Cava,Pere Ventura,3.5,190,12.95,2014,42.3165817,1.6111497,6.349161386489868,1.3312813242276509,10.657607237497965,4.003512700398763,35680.251953125,16.985615412394207,11.27327028910319,21.741820017496746,2.205268899599711,44819.61328125,10.330921729405722,5.559417416652043,14.671550273895264,1.3969175219535828,32112.046223958332
Spécial Club Brut Champagne Premier Cru 2015,France,Champagne Premier Cru,Marc Hébrart,4.2,191,49.9,2015,45.621911,-0.2826,12.015517870585123,7.5566253662109375,16.531894365946453,2.382437229156494,34953.188151041664,19.43945821126302,14.721088091532389,23.819528579711914,2.359928329785665,44088.265625,15.791082700093588,11.834026972452799,20.158955891927082,1.4505017499128978,29814.8515625
La Grande Année Brut Champagne 2012,France,Champagne,Bollinger,4.6,193,119.0,2012,45.831944,-0.906667,14.226979891459147,9.21580425898234,19.2163241704305,0.6416845818360647,39372.106119791664,19.29712168375651,14.848707516988119,23.680267333984375,1.7554123004277546,42400.75,15.879158973693846,12.244102160135904,20.07931645711263,1.0970967411994934,28894.052734375
Moxxe Pinot Grigio - Verduzzo 2018,Italy,Valpolicella,Masi,3.7,193,14.99,2018,45.5296706,10.9400217,14.279293696085611,9.4114408493042,19.001136779785156,2.0152329802513123,37499.28515625,24.828545888264973,19.518770853678387,29.65955924987793,3.527491013209025,45778.407552083336,12.823976834615072,9.154343922932943,17.109505653381344,3.0459856589635215,27346.524088541668
Contessa Maggi Riserva 2007,Italy,Franciacorta,Montenisa,4.2,198,47.0,2007,45.5891866,10.076411,10.981033325195312,5.029318829377492,15.81195322672526,1.7991398175557454,37760.369140625,21.624121348063152,15.900017738342285,26.456273396809895,2.0512186686197915,46283.544270833336,14.57277774810791,10.801846027374268,18.353566487630207,1.8601075013478596,29776.987630208332
Prosecco Conegliano Valdobbiadene Superiore Brut 2018,Italy,Conegliano-Valdobbiadene Prosecco,Cecilia Beretta,3.8,198,13.01,2018,45.9018627,12.0015464,12.269088745117188,7.218689759572347,17.116933822631836,3.0276703039805093,35785.313802083336,21.97512944539388,16.73254330952962,26.68279457092285,3.5136199792226157,44404.126302083336,11.246852397918701,6.99159296353658,15.748833656311035,4.792329967021942,25537.199869791668
Special Club Brut Champagne Grand Cru 'Bouzy' 2008,France,Champagne Grand Cru 'Bouzy',Paul Bara,4.2,200,58.0,2008,49.07978,4.14772,11.955734093983969,7.266042709350586,16.53061326344808,1.98139784236749,34350.255859375,17.39785893758138,13.575504938761393,21.049090067545574,3.014301061630249,36807.4609375,10.233503341674805,6.782817125320435,13.658784548441572,1.3662724097569783,21738.8896484375
Cava Stars Brut Nature 2015,Spain,Cava,Castillo Perelada,3.7,202,10.6,2015,42.3165817,1.6111497,8.382553577423096,2.411281406879425,13.59525998433431,2.4362364610036216,39362.489583333336,16.67819118499756,11.543969790140787,21.21488380432129,2.9787813822428384,44161.859375,11.115092913309732,6.038198868433635,15.644561449686686,2.7812187671661377,31114.943359375
Cuvée Joséphine Brut Champagne 2008,France,Champagne,Joseph Perrier,4.4,204,88.9,2008,45.831944,-0.906667,13.325702667236328,9.315804481506348,17.472184499104817,2.2826882004737854,34636.962890625,18.634504954020183,14.564908345540365,22.5864315032959,1.6996057828267415,42903.044270833336,12.892894744873047,9.019908428192139,17.159442901611328,1.0236559609572093,30001.171875
Cuvée Prestige Millésimé Brut Champagne 2012,France,Champagne,J.M. Gobillard & Fils,4.1,205,34.8,2012,45.831944,-0.906667,14.226979891459147,9.21580425898234,19.2163241704305,0.6416845818360647,39372.106119791664,19.29712168375651,14.848707516988119,23.680267333984375,1.7554123004277546,42400.75,15.879158973693846,12.244102160135904,20.07931645711263,1.0970967411994934,28894.052734375
'Giulio Ferrari' Riserva del Fondatore 2008,Italy,Trento,Ferrari,4.4,205,87.5,2008,46.1029536,11.1297425,10.94085661570231,6.571686665217082,14.82218869527181,3.5474909941355386,36838.815104166664,18.007666905721027,14.065611521402994,21.36734962463379,3.9456989765167236,42801.959635416664,9.25014623006185,5.778926769892375,12.664643923441568,3.1571685473124185,29161.741536458332
Cuvée Annamaria Clementi (Extra Brut) 2010,Italy,Franciacorta,Ca' del Bosco,4.5,206,88.9,2010,45.5891866,10.076411,12.337093353271484,6.136702537536621,17.44039471944173,3.3213261564572654,36445.690104166664,22.121849695841473,17.267061551411945,26.42410405476888,2.0640143950780234,45750.24609375,13.743117332458496,10.276039282480875,17.04641564687093,2.7546237309773765,28480.876302083332
Brut Zero 2012,South Africa,Robertson,Graham Beck,3.8,209,25.5,2012,-33.802222,19.883611,18.353646914164226,13.161020596822103,24.83500035603841,0.7234050234158834,33025.373046875,11.903927485148111,6.368996620178223,17.693314870198567,1.5537992715835571,29933.390625,16.713011105855305,10.861720403035482,23.606774012247723,0.4699641714493434,39881.921875
Spumante 2012,Italy,Lambrusco di Sorbara,Cantina della Volta,3.8,221,28.7,2012,44.753007,11.009671,14.068254788716635,8.380811850229898,19.483750979105633,1.6656631032625837,38487.78125,23.872819264729817,18.446260452270508,28.948445638020832,1.784946193297704,45964.911458333336,15.216730117797852,10.866260369618734,20.11427116394043,1.3852329850196838,30163.532552083332
Leonia Brut Millesimato Pomino 2015,Italy,Pomino,Castello Pomino,3.9,221,30.19,2015,43.8151012,11.5506357,10.654343763987223,5.672093311945598,15.32630443572998,2.4459140300750732,36094.141927083336,19.33674685160319,14.31184196472168,23.84842046101888,3.1934767166773477,44147.1171875,13.521221478780111,9.85236152013143,17.586824735005695,3.341290314992269,26163.026041666668
Dom Ruinart Rosé Brut Champagne 2004,France,Champagne,Ruinart,4.6,221,259.0,2004,45.831944,-0.906667,13.265933990478516,8.680929978688559,17.920965830485027,1.4541935523351033,37245.825520833336,22.53172492980957,17.56711260477702,27.5274715423584,1.4741577406724293,46278.485677083336,14.240835825602213,10.459855079650879,18.33942476908366,2.68430103858312,25763.978515625
Lightly Sparkling - Sauvignon Blanc 2018,New Zealand,Marlborough,Villa Maria,4.2,223,11.08,2018,-41.4744747,173.8330263,12.69390837351481,8.919593493143717,17.982550621032715,3.389068126678467,25639.908203125,7.808213869730632,4.000668446222941,12.648357073465982,2.4958064953486123,23353.472005208332,12.297161420186361,7.915041605631511,17.83733590443929,2.689713458220164,34098.904947916664
Blanc de Blancs 2014,United Kingdom,Kent,Gusbourne,4.1,227,57.51,2014,51.2070748,0.7210362,6.830848375956218,3.7080305417378745,9.887259801228842,1.8640501896540325,32094.807291666668,16.607706387837727,12.821883201599121,20.360628128051758,1.132939080397288,40965.32421875,11.217827320098877,8.285019715627035,14.14770762125651,2.392473061879476,21968.072916666668
Giustino B. Valdobbiadene Prosecco Superiore 2018,Italy,Conegliano-Valdobbiadene Prosecco,Ruggeri,4.1,229,19.99,2018,45.9018627,12.0015464,12.269088745117188,7.218689759572347,17.116933822631836,3.0276703039805093,35785.313802083336,21.97512944539388,16.73254330952962,26.68279457092285,3.5136199792226157,44404.126302083336,11.246852397918701,6.99159296353658,15.748833656311035,4.792329967021942,25537.199869791668
Cava Reserva Brut Milesimé 2015,Spain,Cava,Juvé & Camps,4.0,232,24.5,2015,42.3165817,1.6111497,8.382553577423096,2.411281406879425,13.59525998433431,2.4362364610036216,39362.489583333336,16.67819118499756,11.543969790140787,21.21488380432129,2.9787813822428384,44161.859375,11.115092913309732,6.038198868433635,15.644561449686686,2.7812187671661377,31114.943359375
N.P.U Brut Champagne (Nec Plus Ultra) 1999,France,Champagne,Bruno Paillard,4.5,234,184.23,1999,45.831944,-0.906667,12.32757568359375,8.387256304423014,16.246646881103516,2.3236199418703714,36142.337890625,19.447612126668293,14.667399406433105,24.1209659576416,0.7174910604953766,43128.85546875,12.820738474527994,9.694675922393799,16.276413917541504,2.652293841044108,26806.733723958332
Les Fumées Blanches Sauvignon Blanc Sparkling (Pétillant) 2018,France,Vin de France,François Lurton,3.7,246,7.45,2018,50.2767373,3.977096,10.55509122212728,6.0358444054921465,14.815826416015625,1.3786738117535908,30923.915364583332,18.15201187133789,13.603747685750326,22.306559880574543,2.1518638531366983,36655.201822916664,11.02742083867391,8.17713459332784,13.954517364501953,2.148853083451589,21187.437174479168
Franciacorta Satèn 2014,Italy,Franciacorta,Bellavista,4.1,246,57.28,2014,45.5891866,10.076411,10.495609124501547,5.74426531791687,14.503620465596518,5.580179214477539,29941.026041666668,21.59109878540039,16.069910685221355,26.070555369059246,2.761577010154724,45784.553385416664,13.787433942159018,10.527258078257242,16.799749692281086,3.8436200618743896,24700.847005208332
Brut Nature Champagne (Philippe Starck) 2012,France,Champagne,Louis Roederer,4.1,249,79.9,2012,45.831944,-0.906667,14.226979891459147,9.21580425898234,19.2163241704305,0.6416845818360647,39372.106119791664,19.29712168375651,14.848707516988119,23.680267333984375,1.7554123004277546,42400.75,15.879158973693846,12.244102160135904,20.07931645711263,1.0970967411994934,28894.052734375
Cava Reserva Brut Cinta Purpura 2016,Spain,Cava,Juvé & Camps,3.8,251,12.95,2016,42.3165817,1.6111497,9.434209982554117,3.6105107640226684,14.625044822692871,1.4291398127873738,40312.766927083336,19.000328699747723,13.529328028361002,23.578898747762043,2.4851613442103067,44754.208333333336,10.023467222849527,5.23441747824351,14.77918529510498,2.4077419439951577,31233.835286458332
Franciacorta Saten Brut 2015,Italy,Franciacorta,Ferghettina,4.0,265,38.7,2015,45.5891866,10.076411,12.549623171488443,6.2165234088897705,17.752312024434406,2.3824730714162192,37731.256510416664,20.48901112874349,15.937705993652344,24.391864776611328,5.541613022486369,41559.5859375,14.558106104532877,11.238978703816732,17.71426550547282,4.3168816566467285,27342.799479166668
Femme de Champagne 1996,France,Champagne,Duval-Leroy,4.5,271,239.7,1996,45.831944,-0.906667,11.923834164937338,7.502112865447998,16.15327803293864,1.5364874601364136,36427.904947916664,20.97381083170573,16.20533847808838,25.66173553466797,0.9777061293522517,44840.03515625,13.966560363769531,10.481073220570883,17.88802687327067,2.1079570055007935,28956.150390625
Cristal Brut Champagne (Millésimé) 2012,France,Champagne,Louis Roederer,4.5,282,205.84,2012,45.831944,-0.906667,14.226979891459147,9.21580425898234,19.2163241704305,0.6416845818360647,39372.106119791664,19.29712168375651,14.848707516988119,23.680267333984375,1.7554123004277546,42400.75,15.879158973693846,12.244102160135904,20.07931645711263,1.0970967411994934,28894.052734375
‘61 Franciacorta Brut 1961,Italy,Lombardia,Berlucchi,3.9,282,17.95,1961,45.5703694,9.7732524,11.038741747538248,5.560876210530599,15.686879793802897,2.758172035217285,35778.333984375,19.551808675130207,14.102614402770996,24.12130610148112,3.7207167943318686,43694.997395833336,11.20164442062378,6.9384926954905195,15.126378377278646,6.590107440948486,24754.466796875
Terre de Vertus Champagne Premier Cru 2013,France,Champagne Premier Cru,Larmandier-Bernier,4.2,286,58.39,2013,45.621911,-0.2826,12.060655275980631,7.383220513661702,16.82644557952881,2.881935487190882,35799.057291666664,19.693592071533203,14.813453356424967,24.53481610616048,1.491469492514928,43491.790364583336,13.888086636861166,10.117987473805746,17.934134483337402,2.682257970174154,26129.253255208332
Dom Ruinart Blanc de Blancs Brut Champagne 2007,France,Champagne,Ruinart,4.5,287,169.0,2007,45.831944,-0.906667,11.887059211730957,7.829263528188069,15.967883745829264,2.1757347782452903,34452.123697916664,21.533185323079426,16.763761520385742,26.10403060913086,0.9475627243518829,44411.329427083336,16.09959061940511,12.59349282582601,20.157435417175293,3.547992785771688,27302.920572916668
Millésime Brut Collection Mémoire Champagne Grand Cru 'Aÿ' 2008,France,Champagne Grand Cru 'Aÿ',Lallier,4.3,290,69.36,2008,49.056828,3.992173,12.225062529246012,7.413623491923015,16.883713086446125,1.9986022065083187,34182.360026041664,17.742863337198894,13.848121643066406,21.466561635335285,3.0240859985351562,36643.138020833336,10.458297411600748,6.903193076451619,13.968085289001465,1.363799254099528,21615.8173828125
Vendemmia Brut 2012,Italy,Franciacorta,Bellavista,4.1,293,39.0,2012,45.5891866,10.076411,12.835099697113037,6.733100255330403,17.817043940226238,1.7501074473063152,39282.75390625,21.043307622273762,16.277114550272625,25.13256327311198,3.6343370278676352,45057.048177083336,13.74848747253418,9.997132778167725,17.456218719482422,3.321828047434489,30677.858072916668
Brut Champagne (Cuvée Royale) 2008,France,Champagne,Joseph Perrier,4.0,297,46.5,2008,45.831944,-0.906667,13.325702667236328,9.315804481506348,17.472184499104817,2.2826882004737854,34636.962890625,18.634504954020183,14.564908345540365,22.5864315032959,1.6996057828267415,42903.044270833336,12.892894744873047,9.019908428192139,17.159442901611328,1.0236559609572093,30001.171875
Saphir Saumur Brut Vintage 2017,France,Saumur,Bouvet-Ladubay,3.5,298,11.65,2017,47.2541743,-0.0661854,10.504895687103271,6.328299204508464,14.48915926615397,2.4690682093302407,29812.684895833332,19.85752805074056,15.036453247070312,24.48164939880371,0.7627240121364594,36642.559244791664,13.619399706522623,9.939194997151693,17.603191375732422,1.6416846712430317,25151.197916666668
Rosé Brut Champagne 2012,France,Champagne,Deutz,4.1,300,55.89,2012,45.831944,-0.906667,14.226979891459147,9.21580425898234,19.2163241704305,0.6416845818360647,39372.106119791664,19.29712168375651,14.848707516988119,23.680267333984375,1.7554123004277546,42400.75,15.879158973693846,12.244102160135904,20.07931645711263,1.0970967411994934,28894.052734375
